MSA name,Output
1251.ID_1690_left__REDUCED__13601-13661___14520-14547__DOTS_1,no significant pairs
1252.ID_1691_left__REDUCED__13595-13657___14516-14566__DOTS_1,no significant pairs
1253.ID_1692_left__REDUCED__28301-28337___29081-29130__DOTS_1,no significant pairs
1254.ID_1693_left__REDUCED__15407-15444___16333-16378__DOTS_1,no significant pairs
1255.ID_1694_left__REDUCED__28638-28682___28709-28764__DOTS_1,no significant pairs
1256.ID_1695_left__REDUCED__26203-26243___26337-26377__DOTS_1,no significant pairs
1257.ID_1696_left__REDUCED__26200-26241___26332-26372__DOTS_1,no significant pairs
1258.ID_1697_left__REDUCED__13358-13434___14773-14848__DOTS_1,no significant pairs
1259.ID_1698_left__REDUCED__2788-2850___3635-3691__DOTS_1,no significant pairs
126.ID_1064_left__REDUCED__13867-13936___14318-14358__DOTS_1,no significant pairs
1260.ID_1699_left__REDUCED__636-687___726-757__DOTS_1,no significant pairs
1261.ID_169:binLong:24_left_left__REDUCED__23657-23710___24283-24344__DOTS_1,no significant pairs
1262.ID_169:binLong:39_left_left__REDUCED__8955-9005___9279-9312__DOTS_1,no significant pairs
1263.ID_169:binShort:3_left_left__REDUCED__2195-2242___2234-2293__DOTS_1,no significant pairs
1264.ID_169:binShort:4_left_left__REDUCED__1746-1811___1792-1868__DOTS_1,no significant pairs
1265.ID_16:binLong:10_left_left__REDUCED__15388-15443___15859-15914__DOTS_1,no significant pairs
1266.ID_16:binLong:13_left_left__REDUCED__16967-17029___17339-17400__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1267.ID_16:binLong:16_left_left__REDUCED__16918-16975___17393-17462__DOTS_1,no significant pairs
1268.ID_16:binLong:22_left_left__REDUCED__13544-13597___14513-14631__DOTS_1,no significant pairs
1269.ID_16:binLong:23_left_left__REDUCED__18522-18602___21055-21119__DOTS_1,no significant pairs
127.ID_1064:binLong:36_left_left__REDUCED__8998-9046___9189-9235__DOTS_1,no significant pairs
1270.ID_16:binLong:24_left_left__REDUCED__19715-19820___20040-20109__DOTS_1,no significant pairs
1271.ID_16:binLong:26_left_left__REDUCED__19647-19694___20035-20117__DOTS_1,no significant pairs
1272.ID_16:binLong:3_left_left__REDUCED__10393-10464___10529-10594__DOTS_1,no significant pairs
1273.ID_16:binLong:6_left_left__REDUCED__11807-11886___12026-12099__DOTS_1,no significant pairs
1274.ID_16:binLong:8_left_left__REDUCED__981-1103___1300-1407__DOTS_1,no significant pairs
1275.ID_16:binShort:1_left_left__REDUCED__3451-3518___3500-3549__DOTS_1,no significant pairs
1276.ID_16:binShort:2_left_left__REDUCED__25889-25929___25907-25986__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1277.ID_17_left__REDUCED__11463-11540___11706-11780__DOTS_1,no significant pairs
1278.ID_170_left__REDUCED__28320-28373___28408-28472__DOTS_1,no significant pairs
1279.ID_1700_left__REDUCED__995-1135___1274-1412__DOTS_1,no significant pairs
128.ID_1065_left__REDUCED__16798-16853___16830-16880__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1280.ID_1701_left__REDUCED__16212-16300___16358-16434__DOTS_1,no significant pairs
1281.ID_1702_left__REDUCED__18746-18830___19000-19078__DOTS_1,no significant pairs
1282.ID_1703_left__REDUCED__6856-6908___7162-7225__DOTS_1,no significant pairs
1283.ID_1704_left__REDUCED__9968-10047___10064-10128__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1284.ID_1705_left__REDUCED__10327-10373___10378-10437__DOTS_1,no significant pairs
1285.ID_1706_left__REDUCED__20437-20470___20501-20552__DOTS_1,no significant pairs
1286.ID_1707_left__REDUCED__6084-6149___6280-6351__DOTS_1,no significant pairs
1287.ID_1708_left__REDUCED__28439-28489___28750-28791__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1288.ID_1709_left__REDUCED__7939-7990___8072-8116__DOTS_1,no significant pairs
1289.ID_170:binLong:22_left_left__REDUCED__28314-28372___28823-28922__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
129.ID_1066_left__REDUCED__28376-28449___28424-28482__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1290.ID_170:binShort:2_left_left__REDUCED__2098-2160___2147-2179__DOTS_1,no significant pairs
1291.ID_170:binShort:3_left_left__REDUCED__28445-28493___28483-28529__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1292.ID_171_left__REDUCED__11829-11926___12171-12277__DOTS_1,no significant pairs
1293.ID_1710_left__REDUCED__5686-5722___8794-8832__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1294.ID_1711_left__REDUCED__16428-16487___16549-16596__DOTS_1,no significant pairs
1295.ID_1712_left__REDUCED__2799-2869___2885-2931__DOTS_1,no significant pairs
1296.ID_1713_left__REDUCED__2102-2159___2656-2755__DOTS_1,no significant pairs
1297.ID_1714_left__REDUCED__11458-11517___11744-11799__DOTS_1,no significant pairs
1298.ID_1715_left__REDUCED__1808-1844___1946-1978__DOTS_1,no significant pairs
1299.ID_1716_left__REDUCED__14028-14089___14244-14306__DOTS_1,no significant pairs
13.ID_1005:binLong:67_left_left__REDUCED__403-450___515-560__DOTS_1,no significant pairs
130.ID_1066:binLong:66_left_left__REDUCED__27773-27821___29146-29230__DOTS_1,no significant pairs
1300.ID_1717_left__REDUCED__13533-13588___14545-14625__DOTS_1,no significant pairs
1301.ID_1718_left__REDUCED__2109-2163___2673-2757__DOTS_1,no significant pairs
1302.ID_1719_left__REDUCED__4003-4062___8927-8986__DOTS_1,no significant pairs
1303.ID_171:binLong:13_left_left__REDUCED__10086-10136___10777-10829__DOTS_1,no significant pairs
1304.ID_171:binLong:14_left_left__REDUCED__19844-19922___20068-20125__DOTS_1,no significant pairs
1305.ID_171:binLong:59_left_left__REDUCED__4375-4423___4796-4835__DOTS_1,no significant pairs
1306.ID_171:binShort:3_left_left__REDUCED__25954-26021___25987-26046__DOTS_1,no significant pairs
1307.ID_172_left__REDUCED__25445-25493___25569-25626__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1308.ID_1720_left__REDUCED__4364-4427___4756-4843__DOTS_1,no significant pairs
1309.ID_1721_left__REDUCED__7042-7114___7141-7172__DOTS_1,no significant pairs
131.ID_1067_left__REDUCED__11342-11394___11807-11866__DOTS_1,no significant pairs
1310.ID_1722_left__REDUCED__2102-2159___2673-2758__DOTS_1,no significant pairs
1311.ID_1723_left__REDUCED__9364-9441___10147-10183__DOTS_1,no significant pairs
1312.ID_1724_left__REDUCED__28648-28712___28755-28796__DOTS_1,no significant pairs
1313.ID_1725_left__REDUCED__17102-17157___17207-17271__DOTS_1,no significant pairs
1314.ID_1726_left__REDUCED__1813-1860___1940-1978__DOTS_1,no significant pairs
1315.ID_1727_left__REDUCED__16218-16290___16367-16429__DOTS_1,no significant pairs
1316.ID_1728_left__REDUCED__730-763___805-856__DOTS_1,no significant pairs
1317.ID_1729_left__REDUCED__2502-2566___2602-2669__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1318.ID_172:binLong:45_left_left__REDUCED__11505-11557___11667-11715__DOTS_1,no significant pairs
1319.ID_172:binLong:59_left_left__REDUCED__16094-16145___16195-16246__DOTS_1,no significant pairs
132.ID_1068_left__REDUCED__19678-19747___20071-20113__DOTS_1,no significant pairs
1320.ID_172:binLong:73_left_left__REDUCED__29630-29698___29839-29886__DOTS_1,no significant pairs
1321.ID_172:binShort:3_left_left__REDUCED__17050-17093___17081-17135__DOTS_1,no significant pairs
1322.ID_173_left__REDUCED__6079-6135___6381-6452__DOTS_1,no significant pairs
1323.ID_1730_left__REDUCED__11461-11558___11696-11784__DOTS_1,no significant pairs
1324.ID_1731_left__REDUCED__8936-9015___9243-9317__DOTS_1,no significant pairs
1325.ID_1732_left__REDUCED__28466-28517___28626-28681__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1326.ID_1733_left__REDUCED__13597-13665___14496-14591__DOTS_1,no significant pairs
1327.ID_1734_left__REDUCED__1075-1153___1232-1324__DOTS_1,no significant pairs
1328.ID_173:binLong:13_left_left__REDUCED__16423-16507___16565-16627__DOTS_1,no significant pairs
1329.ID_173:binLong:23_left_left__REDUCED__28474-28527___28707-28779__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
133.ID_1068:binLong:48_left_left__REDUCED__8532-8601___8686-8741__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1330.ID_173:binLong:55_left_left__REDUCED__26198-26267___26245-26376__DOTS_1,no significant pairs
1331.ID_173:binShort:1_left_left__REDUCED__10306-10348___10336-10371__DOTS_1,no significant pairs
1332.ID_173:binShort:3_left_left__REDUCED__28034-28084___28044-28121__DOTS_1,no significant pairs
1333.ID_173:binShort:4_left_left__REDUCED__8046-8135___8097-8180__DOTS_1,no significant pairs
1334.ID_174_left__REDUCED__4326-4397___4825-4888__DOTS_1,no significant pairs
1335.ID_174:binLong:16_left_left__REDUCED__22450-22511___22544-22601__DOTS_1,no significant pairs
1336.ID_174:binLong:23_left_left__REDUCED__17754-17832___17870-17903__DOTS_1,no significant pairs
1337.ID_174:binLong:4_left_left__REDUCED__14910-14962___16042-16096__DOTS_1,no significant pairs
1338.ID_174:binLong:73_left_left__REDUCED__29222-29268___29324-29356__DOTS_1,no significant pairs
1339.ID_175_left__REDUCED__15049-15099___15717-15768__DOTS_1,no significant pairs
134.ID_1069_left__REDUCED__11213-11258___12011-12073__DOTS_1,no significant pairs
1340.ID_1754:binLong:38_left_left__REDUCED__12095-12147___12159-12200__DOTS_1,no significant pairs
1341.ID_175:binLong:16_left_left__REDUCED__9429-9495___9873-9938__DOTS_1,no significant pairs
1342.ID_175:binLong:17_left_left__REDUCED__19678-19760___20075-20114__DOTS_1,no significant pairs
1343.ID_175:binLong:21_left_left__REDUCED__5832-5878___7484-7541__DOTS_1,no significant pairs
1344.ID_175:binShort:1_left_left__REDUCED__12162-12211___12203-12257__DOTS_1,no significant pairs
1345.ID_175:binShort:3_left_left__REDUCED__10069-10122___10109-10176__DOTS_1,no significant pairs
1346.ID_175:binShort:4_left_left__REDUCED__5163-5239___5201-5272__DOTS_1,no significant pairs
1347.ID_176_left__REDUCED__4413-4456___4648-4694__DOTS_1,no significant pairs
1348.ID_176:binLong:11_left_left__REDUCED__6127-6191___6280-6350__DOTS_1,no significant pairs
1349.ID_176:binLong:17_left_left__REDUCED__18606-18650___20944-21008__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
135.ID_1069:binLong:70_left_left__REDUCED__6106-6173___6295-6338__DOTS_1,no significant pairs
1350.ID_176:binLong:29_left_left__REDUCED__7513-7550___8329-8375__DOTS_1,no significant pairs
1351.ID_176:binLong:6_left_left__REDUCED__12454-12529___12571-12641__DOTS_1,no significant pairs
1352.ID_176:binShort:2_left_left__REDUCED__8187-8261___8226-8296__DOTS_1,no significant pairs
1353.ID_177_left__REDUCED__13934-13994___14295-14338__DOTS_1,no significant pairs
1354.ID_177:binLong:1_left_left__REDUCED__10398-10476___10541-10608__DOTS_1,no significant pairs
1355.ID_177:binLong:66_left_left__REDUCED__5069-5124___5213-5276__DOTS_1,no significant pairs
1356.ID_178_left__REDUCED__20167-20266___20761-20807__DOTS_1,no significant pairs
1357.ID_178:binLong:14_left_left__REDUCED__5996-6164___6479-6564__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1358.ID_178:binLong:16_left_left__REDUCED__6130-6184___6230-6286__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1359.ID_178:binLong:17_left_left__REDUCED__18115-18193___18810-18879__DOTS_1,no significant pairs
136.ID_106:binLong:11_left_left__REDUCED__985-1118___1290-1414__DOTS_1,no significant pairs
1360.ID_178:binLong:55_left_left__REDUCED__5451-5507___5506-5561__DOTS_1,no significant pairs
1361.ID_178:binShort:2_left_left__REDUCED__23274-23322___23306-23357__DOTS_1,no significant pairs
1362.ID_178:binShort:3_left_left__REDUCED__16756-16823___16790-16856__DOTS_1,no significant pairs
1363.ID_179_left__REDUCED__16661-16728___16893-16982__DOTS_1,no significant pairs
1364.ID_179:binLong:2_left_left__REDUCED__13365-13450___14767-14847__DOTS_1,no significant pairs
1365.ID_179:binLong:28_left_left__REDUCED__6033-6079___6488-6539__DOTS_1,no significant pairs
1366.ID_179:binLong:3_left_left__REDUCED__2975-3046___4742-4812__DOTS_1,no significant pairs
1367.ID_179:binShort:1_left_left__REDUCED__20037-20082___20070-20116__DOTS_1,no significant pairs
1368.ID_179:binShort:4_left_left__REDUCED__15280-15333___15319-15368__DOTS_1,no significant pairs
1369.ID_17:binLong:15_left_left__REDUCED__11909-11985___12125-12202__DOTS_1,no significant pairs
137.ID_106:binLong:24_left_left__REDUCED__15387-15451___16311-16375__DOTS_1,no significant pairs
1370.ID_17:binLong:2_left_left__REDUCED__17673-17723___18050-18134__DOTS_1,no significant pairs
1371.ID_17:binLong:4_left_left__REDUCED__17553-17649___18088-18186__DOTS_1,no significant pairs
1372.ID_17:binLong:55_left_left__REDUCED__24411-24466___24482-24539__DOTS_1,no significant pairs
1373.ID_17:binLong:6_left_left__REDUCED__4473-4538___4557-4642__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1374.ID_17:binLong:9_left_left__REDUCED__11459-11528___11702-11781__DOTS_1,no significant pairs
1375.ID_17:binShort:1_left_left__REDUCED__6288-6347___6321-6374__DOTS_1,no significant pairs
1376.ID_17:binShort:3_left_left__REDUCED__14000-14059___14049-14088__DOTS_1,no significant pairs
1377.ID_18_left__REDUCED__10299-10346___10743-10785__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1378.ID_180_left__REDUCED__984-1095___1331-1420__DOTS_1,no significant pairs
1379.ID_180:binLong:14_left_left__REDUCED__13376-13442___14756-14838__DOTS_1,no significant pairs
138.ID_106:binLong:55_left_left__REDUCED__7519-7595___8210-8345__DOTS_1,no significant pairs
1380.ID_180:binLong:5_left_left__REDUCED__25435-25479___25748-25804__DOTS_1,no significant pairs
1381.ID_180:binShort:1_left_left__REDUCED__18249-18308___18285-18338__DOTS_1,no significant pairs
1382.ID_181_left__REDUCED__8970-9050___9497-9541__DOTS_1,no significant pairs
1383.ID_181:binLong:22_left_left__REDUCED__2617-2687___3754-3812__DOTS_1,no significant pairs
1384.ID_181:binLong:55_left_left__REDUCED__12512-12553___12560-12653__DOTS_1,no significant pairs
1385.ID_181:binLong:6_left_left__REDUCED__11382-11467___11733-11824__DOTS_1,no significant pairs
1386.ID_181:binShort:1_left_left__REDUCED__18785-18844___18812-18890__DOTS_1,no significant pairs
1387.ID_181:binShort:4_left_left__REDUCED__11942-11996___11979-12047__DOTS_1,no significant pairs
1388.ID_182_left__REDUCED__5693-5752___8796-8834__DOTS_1,no significant pairs
1389.ID_182:binLong:12_left_left__REDUCED__2101-2186___2175-2262__DOTS_1,no significant pairs
139.ID_106:binShort:3_left_left__REDUCED__17790-17847___17810-17866__DOTS_1,no significant pairs
1390.ID_182:binLong:23_left_left__REDUCED__16433-16520___16555-16615__DOTS_1,no significant pairs
1391.ID_182:binLong:24_left_left__REDUCED__15751-15805___15870-15917__DOTS_1,no significant pairs
1392.ID_182:binShort:3_left_left__REDUCED__1729-1790___1747-1810__DOTS_1,no significant pairs
1393.ID_183_left__REDUCED__26437-26494___26974-27041__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1394.ID_183:binLong:12_left_left__REDUCED__9379-9418___10120-10180__DOTS_1,no significant pairs
1395.ID_183:binLong:25_left_left__REDUCED__982-1061___1306-1386__DOTS_1,no significant pairs
1396.ID_183:binLong:55_left_left__REDUCED__3211-3285___3579-3627__DOTS_1,no significant pairs
1397.ID_183:binLong:6_left_left__REDUCED__21832-21893___22301-22359__DOTS_1,no significant pairs
1398.ID_183:binShort:3_left_left__REDUCED__27356-27403___27375-27436__DOTS_1,no significant pairs
1399.ID_184_left__REDUCED__13807-13944___14302-14361__DOTS_1,no significant pairs
14.ID_1006_left__REDUCED__29634-29697___29845-29888__DOTS_1,no significant pairs
140.ID_107_left__REDUCED__21828-21883___22310-22378__DOTS_1,no significant pairs
1400.ID_184:binLong:11_left_left__REDUCED__15478-15528___15547-15587__DOTS_1,no significant pairs
1401.ID_184:binLong:25_left_left__REDUCED__11335-11387___11798-11863__DOTS_1,no significant pairs
1402.ID_184:binLong:55_left_left__REDUCED__7592-7675___7694-7744__DOTS_1,no significant pairs
1403.ID_184:binLong:6_left_left__REDUCED__18603-18660___19012-19076__DOTS_1,no significant pairs
1404.ID_184:binLong:63_left_left__REDUCED__1262-1309___1368-1403__DOTS_1,no significant pairs
1405.ID_184:binShort:1_left_left__REDUCED__4417-4482___4443-4497__DOTS_1,no significant pairs
1406.ID_184:binShort:2_left_left__REDUCED__8620-8688___8657-8735__DOTS_1,no significant pairs
1407.ID_184:binShort:3_left_left__REDUCED__7502-7545___7531-7577__DOTS_1,no significant pairs
1408.ID_185_left__REDUCED__11911-11982___12139-12191__DOTS_1,no significant pairs
1409.ID_185:binLong:16_left_left__REDUCED__18670-18768___19018-19085__DOTS_1,no significant pairs
141.ID_1070_left__REDUCED__2498-2552___2632-2691__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1410.ID_185:binLong:5_left_left__REDUCED__13554-13611___14529-14625__DOTS_1,no significant pairs
1411.ID_185:binShort:2_left_left__REDUCED__28356-28427___28405-28456__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1412.ID_185:binShort:4_left_left__REDUCED__1724-1778___1754-1807__DOTS_1,no significant pairs
1413.ID_186_left__REDUCED__16445-16480___16491-16571__DOTS_1,no significant pairs
1414.ID_186:binLong:11_left_left__REDUCED__7884-7969___8105-8162__DOTS_1,no significant pairs
1415.ID_186:binLong:18_left_left__REDUCED__7943-8002___8057-8128__DOTS_1,no significant pairs
1416.ID_186:binLong:55_left_left__REDUCED__5642-5695___5707-5750__DOTS_1,no significant pairs
1417.ID_186:binShort:3_left_left__REDUCED__9915-9964___9941-9998__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1418.ID_187_left__REDUCED__1153-1239___1260-1319__DOTS_1,no significant pairs
1419.ID_187:binLong:11_left_left__REDUCED__2236-2286___2353-2433__DOTS_1,no significant pairs
142.ID_1071_left__REDUCED__9982-10050___10024-10083__DOTS_1,no significant pairs
1420.ID_187:binLong:22_left_left__REDUCED__9441-9619___9871-9947__DOTS_1,no significant pairs
1421.ID_187:binLong:55_left_left__REDUCED__11836-11919___12237-12318__DOTS_1,no significant pairs
1422.ID_187:binLong:6_left_left__REDUCED__5273-5414___5422-5511__DOTS_1,no significant pairs
